id_transacao,data_hora,id_estabelecimento,bandeira_cartao,modalidade,valor,status,id_cliente,sexo,faixa_etaria,renda_estimada,nome_fantasia,categoria,cidade,estado,mes_transacao,valor_acumulado_cliente,valor_acumulado_estabelecimento
trx_6272,2024-05-13 11:00:00,estab_34,Visa,débito,1003.36,recusada,cli_379,Feminino,18-25,2k-5k,Cavalcante,farmácia,Azevedo,MS,5,10096.02,80385.55
trx_6273,2024-09-27 19:00:00,estab_24,Visa,crédito,765.68,aprovada,cli_36,Feminino,26-35,5k-10k,da Cruz Mendes - ME,restaurante,Porto de da Cunha,TO,9,9143.91,88601.79
trx_6274,2024-08-03 13:00:00,estab_28,Hipercard,crédito,1058.59,aprovada,cli_226,Feminino,26-35,2k-5k,Lopes da Luz e Filhos,vestuário,Pacheco,AL,8,13353.869999999999,88851.65
trx_6275,2024-02-07 01:00:00,estab_11,Elo,crédito,694.14,aprovada,cli_341,Feminino,60+,<2k,Cirino Cirino e Filhos,farmácia,Câmara do Campo,BA,2,9058.05,78654.91
trx_6276,2024-11-03 14:00:00,estab_46,Mastercard,débito,178.63,aprovada,cli_439,Feminino,18-25,10k+,Caldeira,mercado,Pimenta dos Dourados,BA,11,9005.73,81515.68
trx_6277,2024-05-27 03:00:00,estab_39,Mastercard,débito,277.25,aprovada,cli_251,Feminino,46-60,<2k,Nunes - EI,mercado,Garcia,RJ,5,11017.210000000001,97876.89
trx_6278,2024-02-03 09:00:00,estab_11,Elo,débito,372.76,aprovada,cli_366,Feminino,26-35,<2k,Cirino Cirino e Filhos,farmácia,Câmara do Campo,BA,2,12219.51,79027.67
trx_6279,2024-12-09 02:00:00,estab_5,Mastercard,débito,99.53,aprovada,cli_134,Masculino,18-25,5k-10k,Carvalho S.A.,mercado,Alves,AP,12,8845.74,85267.12
trx_6280,2024-05-19 13:00:00,estab_9,Elo,débito,1068.51,aprovada,cli_10,Masculino,46-60,10k+,Machado,eletrodomésticos,da Costa,PA,5,9452.85,107514.68
trx_6281,2024-11-29 13:00:00,estab_1,Elo,débito,554.25,aprovada,cli_201,Masculino,26-35,5k-10k,Pacheco Costela S/A,eletrodomésticos,das Neves de Lopes,MA,11,10769.64,101409.59
trx_6282,2024-05-13 09:00:00,estab_44,Visa,débito,144.82,aprovada,cli_333,Masculino,26-35,2k-5k,Casa Grande Garcia - ME,mercado,Cavalcante,MA,5,7491.25,87250.41
trx_6283,2024-01-15 13:00:00,estab_24,Elo,crédito,1230.84,aprovada,cli_418,Masculino,60+,<2k,da Cruz Mendes - ME,restaurante,Porto de da Cunha,TO,1,8383.99,89832.63
trx_6284,2024-01-25 07:00:00,estab_6,Mastercard,débito,1027.06,aprovada,cli_237,Masculino,18-25,10k+,Duarte,farmácia,Alves,AL,1,11894.25,89759.47
trx_6285,2024-05-20 17:00:00,estab_39,Elo,crédito,681.08,aprovada,cli_368,Masculino,26-35,2k-5k,Nunes - EI,mercado,Garcia,RJ,5,8555.97,98557.97
trx_6286,2024-09-08 04:00:00,estab_22,Visa,crédito,374.9,aprovada,cli_419,Masculino,18-25,10k+,Macedo da Cunha - EI,vestuário,Moraes,RR,9,7916.4400000000005,107126.43
trx_6287,2024-11-16 14:00:00,estab_47,Visa,débito,231.86,aprovada,cli_453,Masculino,60+,<2k,Pinto,eletrodomésticos,Alves,TO,11,5422.52,97965.11
trx_6288,2024-09-15 04:00:00,estab_10,Hipercard,crédito,690.27,aprovada,cli_307,Masculino,26-35,5k-10k,da Luz,vestuário,Teixeira,TO,9,12345.3,71549.59
trx_6289,2024-10-22 03:00:00,estab_35,Mastercard,crédito,1328.44,aprovada,cli_68,Masculino,60+,2k-5k,Rodrigues,eletrodomésticos,Cavalcanti de Cunha,TO,10,9408.65,92226.09
trx_6290,2024-05-21 17:00:00,estab_48,Elo,débito,286.65,aprovada,cli_169,Masculino,36-45,2k-5k,Santos,mercado,Sousa,AP,5,9793.57,93166.21
trx_6291,2024-05-12 17:00:00,estab_47,Mastercard,crédito,855.15,aprovada,cli_70,Masculino,26-35,<2k,Pinto,eletrodomésticos,Alves,TO,5,11295.62,98820.26
trx_6292,2024-08-08 05:00:00,estab_22,Mastercard,débito,1442.72,aprovada,cli_270,Feminino,60+,5k-10k,Macedo da Cunha - EI,vestuário,Moraes,RR,8,11286.39,108569.15
trx_6293,2024-10-09 04:00:00,estab_42,Elo,crédito,957.49,aprovada,cli_148,Feminino,18-25,2k-5k,Vieira,vestuário,Araújo do Sul,BA,10,15820.8,76622.51
trx_6294,2024-12-19 18:00:00,estab_6,Visa,crédito,662.75,aprovada,cli_81,Masculino,18-25,5k-10k,Duarte,farmácia,Alves,AL,12,12229.970000000001,90422.22
trx_6295,2024-05-19 11:00:00,estab_26,Mastercard,crédito,1075.98,aprovada,cli_0,Feminino,26-35,5k-10k,Oliveira,farmácia,Vasconcelos do Campo,AP,5,12764.97,93280.9
trx_6296,2024-02-02 20:00:00,estab_12,Hipercard,crédito,1237.74,aprovada,cli_451,Feminino,36-45,2k-5k,da Rosa,eletrodomésticos,das Neves,MS,2,9509.86,99537.39
trx_6297,2024-07-25 01:00:00,estab_16,Mastercard,débito,887.82,aprovada,cli_394,Feminino,36-45,10k+,Sales - EI,vestuário,Mendonça das Pedras,SE,7,11855.58,100950.54000000001
trx_6298,2024-04-30 09:00:00,estab_31,Visa,débito,1308.39,aprovada,cli_9,Feminino,60+,10k+,Ferreira Ltda.,vestuário,Fogaça,PA,4,13783.880000000001,99492.99
trx_6299,2024-08-07 17:00:00,estab_25,Hipercard,débito,774.31,aprovada,cli_428,Masculino,36-45,5k-10k,Cirino Duarte Ltda.,farmácia,Costela de Araújo,RS,8,16117.119999999999,89901.79
trx_6300,2024-05-16 08:00:00,estab_21,Hipercard,crédito,1245.89,aprovada,cli_439,Feminino,18-25,10k+,da Mata,eletrodomésticos,Carvalho de Souza,SE,5,10251.62,78439.29000000001
trx_6301,2024-08-06 02:00:00,estab_12,Hipercard,crédito,1428.27,aprovada,cli_146,Feminino,36-45,5k-10k,da Rosa,eletrodomésticos,das Neves,MS,8,13554.98,100965.66
trx_6302,2024-10-14 14:00:00,estab_11,Hipercard,crédito,754.36,aprovada,cli_373,Feminino,46-60,<2k,Cirino Cirino e Filhos,farmácia,Câmara do Campo,BA,10,7603.0,79782.03
trx_6303,2024-11-13 04:00:00,estab_6,Elo,crédito,909.48,aprovada,cli_297,Masculino,60+,2k-5k,Duarte,farmácia,Alves,AL,11,10676.9,91331.7
trx_6304,2024-04-13 20:00:00,estab_0,Elo,débito,916.15,aprovada,cli_93,Feminino,36-45,5k-10k,da Cunha Santos Ltda.,vestuário,Vargas,TO,4,16605.489999999998,103208.62
trx_6305,2024-10-08 01:00:00,estab_32,Elo,crédito,1173.25,estornada,cli_369,Masculino,26-35,10k+,Monteiro Novais - EI,vestuário,Rios,BA,10,13758.17,88026.97
trx_6306,2024-06-25 16:00:00,estab_13,Hipercard,débito,1235.33,estornada,cli_296,Feminino,36-45,<2k,da Paz,mercado,Marques de Cirino,AP,6,14214.49,106223.36
trx_6307,2024-04-06 18:00:00,estab_46,Visa,crédito,45.71,aprovada,cli_381,Masculino,60+,<2k,Caldeira,mercado,Pimenta dos Dourados,BA,4,9627.1,81561.39
trx_6308,2024-08-08 18:00:00,estab_42,Mastercard,crédito,1101.37,estornada,cli_232,Feminino,18-25,2k-5k,Vieira,vestuário,Araújo do Sul,BA,8,9131.05,77723.88
trx_6309,2024-03-18 13:00:00,estab_40,Hipercard,débito,1176.8,aprovada,cli_147,Feminino,18-25,2k-5k,Vieira,vestuário,Moraes das Pedras,PE,3,9878.31,91202.34
trx_6310,2024-10-02 20:00:00,estab_16,Visa,débito,1052.14,aprovada,cli_123,Masculino,60+,<2k,Sales - EI,vestuário,Mendonça das Pedras,SE,10,12462.48,102002.68000000001
trx_6311,2024-06-17 15:00:00,estab_3,Mastercard,débito,1071.98,aprovada,cli_410,Feminino,36-45,<2k,Fogaça,eletrodomésticos,Azevedo do Norte,RO,6,10380.95,96415.28
trx_6312,2024-11-11 21:00:00,estab_38,Hipercard,débito,66.9,aprovada,cli_267,Masculino,26-35,<2k,Oliveira,restaurante,Cunha,RJ,11,10271.67,88325.12
trx_6313,2024-11-01 00:00:00,estab_0,Mastercard,crédito,665.85,aprovada,cli_247,Feminino,60+,10k+,da Cunha Santos Ltda.,vestuário,Vargas,TO,11,12217.45,103874.47
trx_6314,2024-02-15 18:00:00,estab_40,Elo,débito,1228.18,aprovada,cli_461,Masculino,26-35,<2k,Vieira,vestuário,Moraes das Pedras,PE,2,11136.09,92430.52
trx_6315,2024-08-06 15:00:00,estab_44,Elo,débito,1401.34,estornada,cli_381,Masculino,60+,<2k,Casa Grande Garcia - ME,mercado,Cavalcante,MA,8,11028.44,88651.75
trx_6316,2024-03-13 06:00:00,estab_23,Elo,crédito,348.05,aprovada,cli_97,Feminino,18-25,5k-10k,Souza,restaurante,da Cruz,AM,3,12497.220000000001,88918.02
trx_6317,2024-07-13 07:00:00,estab_33,Visa,crédito,870.9,aprovada,cli_447,Feminino,26-35,5k-10k,Barros,restaurante,Rocha,GO,7,7179.58,94100.56999999999
trx_6318,2024-09-03 05:00:00,estab_33,Elo,crédito,1207.47,aprovada,cli_105,Feminino,26-35,<2k,Barros,restaurante,Rocha,GO,9,12573.75,95308.04
trx_6319,2024-05-22 08:00:00,estab_23,Visa,crédito,1129.85,aprovada,cli_369,Masculino,26-35,10k+,Souza,restaurante,da Cruz,AM,5,14888.02,90047.87
trx_6320,2024-09-19 14:00:00,estab_14,Elo,débito,930.24,aprovada,cli_165,Feminino,36-45,5k-10k,Moreira,vestuário,Aparecida,AL,9,6195.33,125854.99
trx_6321,2024-11-12 09:00:00,estab_16,Elo,débito,32.94,aprovada,cli_449,Masculino,36-45,2k-5k,Sales - EI,vestuário,Mendonça das Pedras,SE,11,9090.66,102035.62
trx_6322,2024-01-29 08:00:00,estab_12,Elo,crédito,1087.21,recusada,cli_112,Feminino,60+,2k-5k,da Rosa,eletrodomésticos,das Neves,MS,1,6166.860000000001,102052.87
trx_6323,2024-12-06 03:00:00,estab_6,Visa,débito,1161.0,estornada,cli_57,Masculino,46-60,2k-5k,Duarte,farmácia,Alves,AL,12,7857.76,92492.7
trx_6324,2024-03-27 06:00:00,estab_8,Mastercard,débito,1085.66,aprovada,cli_479,Feminino,18-25,<2k,Dias - ME,farmácia,da Rocha do Amparo,PB,3,12536.66,98738.58
trx_6325,2024-10-04 20:00:00,estab_43,Visa,crédito,1149.88,aprovada,cli_465,Masculino,46-60,<2k,Silva S/A,mercado,Cavalcanti dos Dourados,MS,10,10938.69,100325.09
trx_6326,2024-11-29 09:00:00,estab_34,Hipercard,débito,649.22,aprovada,cli_369,Masculino,26-35,10k+,Cavalcante,farmácia,Azevedo,MS,11,15537.24,81034.77
trx_6327,2024-04-01 07:00:00,estab_22,Hipercard,débito,1490.66,aprovada,cli_468,Feminino,60+,10k+,Macedo da Cunha - EI,vestuário,Moraes,RR,4,11487.310000000001,110059.81
trx_6328,2024-11-12 02:00:00,estab_46,Visa,crédito,1157.33,aprovada,cli_365,Masculino,46-60,<2k,Caldeira,mercado,Pimenta dos Dourados,BA,11,8552.51,82718.72
trx_6329,2024-04-28 14:00:00,estab_38,Visa,débito,870.13,aprovada,cli_245,Feminino,60+,5k-10k,Oliveira,restaurante,Cunha,RJ,4,8642.43,89195.25
trx_6330,2024-04-12 15:00:00,estab_22,Mastercard,débito,1401.62,aprovada,cli_266,Feminino,46-60,10k+,Macedo da Cunha - EI,vestuário,Moraes,RR,4,11332.56,111461.43
trx_6331,2024-10-11 21:00:00,estab_25,Visa,crédito,1362.76,aprovada,cli_413,Feminino,60+,5k-10k,Cirino Duarte Ltda.,farmácia,Costela de Araújo,RS,10,11632.68,91264.55
trx_6332,2024-07-24 02:00:00,estab_0,Elo,débito,1222.78,aprovada,cli_447,Feminino,26-35,5k-10k,da Cunha Santos Ltda.,vestuário,Vargas,TO,7,8402.36,105097.25
trx_6333,2024-07-02 00:00:00,estab_13,Mastercard,crédito,847.72,aprovada,cli_382,Masculino,46-60,2k-5k,da Paz,mercado,Marques de Cirino,AP,7,7773.83,107071.08
trx_6334,2024-05-12 15:00:00,estab_31,Visa,crédito,793.02,aprovada,cli_338,Masculino,18-25,5k-10k,Ferreira Ltda.,vestuário,Fogaça,PA,5,10250.95,100286.01
trx_6335,2024-05-11 23:00:00,estab_47,Visa,crédito,496.42,aprovada,cli_175,Feminino,46-60,<2k,Pinto,eletrodomésticos,Alves,TO,5,6211.85,99316.68000000001
trx_6336,2024-05-04 21:00:00,estab_9,Hipercard,crédito,380.06,aprovada,cli_295,Feminino,26-35,<2k,Machado,eletrodomésticos,da Costa,PA,5,5818.38,107894.74
trx_6337,2024-09-28 17:00:00,estab_0,Mastercard,crédito,770.98,aprovada,cli_113,Masculino,26-35,5k-10k,da Cunha Santos Ltda.,vestuário,Vargas,TO,9,11834.99,105868.23
trx_6338,2024-05-14 11:00:00,estab_4,Hipercard,crédito,868.78,aprovada,cli_93,Feminino,36-45,5k-10k,das Neves,eletrodomésticos,Sampaio,RO,5,17474.27,105094.49
trx_6339,2024-09-30 12:00:00,estab_2,Visa,débito,370.57,aprovada,cli_249,Masculino,60+,10k+,Silva,farmácia,Brito,RO,9,14615.4,97046.45
trx_6340,2024-03-25 08:00:00,estab_48,Mastercard,crédito,1384.29,aprovada,cli_354,Feminino,18-25,<2k,Santos,mercado,Sousa,AP,3,10912.73,94550.5
trx_6341,2024-01-14 17:00:00,estab_49,Elo,débito,838.12,aprovada,cli_67,Feminino,26-35,10k+,Barbosa,vestuário,Ferreira da Serra,GO,1,9155.380000000001,102485.16
trx_6342,2024-04-13 14:00:00,estab_26,Visa,crédito,792.13,aprovada,cli_148,Feminino,18-25,2k-5k,Oliveira,farmácia,Vasconcelos do Campo,AP,4,16612.93,94073.03
trx_6343,2024-02-18 03:00:00,estab_21,Visa,crédito,656.28,aprovada,cli_4,Feminino,26-35,10k+,da Mata,eletrodomésticos,Carvalho de Souza,SE,2,9875.210000000001,79095.57
trx_6344,2024-07-05 13:00:00,estab_17,Hipercard,crédito,91.82,aprovada,cli_245,Feminino,60+,5k-10k,Rezende - ME,eletrodomésticos,Silveira de Cavalcanti,DF,7,8734.25,106142.45
trx_6345,2024-04-01 01:00:00,estab_15,Elo,débito,1324.19,aprovada,cli_163,Feminino,46-60,10k+,Montenegro,mercado,Ribeiro dos Dourados,PA,4,8882.970000000001,74088.56
trx_6346,2024-10-22 06:00:00,estab_1,Visa,débito,478.91,aprovada,cli_249,Masculino,60+,10k+,Pacheco Costela S/A,eletrodomésticos,das Neves de Lopes,MA,10,15094.310000000001,101888.5
trx_6347,2024-04-06 13:00:00,estab_46,Hipercard,crédito,965.48,aprovada,cli_474,Feminino,18-25,5k-10k,Caldeira,mercado,Pimenta dos Dourados,BA,4,12847.57,83684.2
trx_6348,2024-05-30 21:00:00,estab_12,Hipercard,débito,913.11,aprovada,cli_134,Masculino,18-25,5k-10k,da Rosa,eletrodomésticos,das Neves,MS,5,9758.85,102965.98
trx_6349,2024-07-06 03:00:00,estab_44,Visa,crédito,878.81,recusada,cli_380,Feminino,60+,10k+,Casa Grande Garcia - ME,mercado,Cavalcante,MA,7,7962.929999999999,89530.56
trx_6350,2024-04-14 15:00:00,estab_15,Mastercard,crédito,790.94,aprovada,cli_443,Feminino,26-35,2k-5k,Montenegro,mercado,Ribeiro dos Dourados,PA,4,9937.369999999999,74879.5
trx_6351,2024-11-22 18:00:00,estab_7,Visa,débito,276.25,aprovada,cli_183,Masculino,60+,10k+,Rocha - EI,farmácia,Costa,RN,11,8277.54,91465.65
trx_6352,2024-12-26 01:00:00,estab_42,Elo,crédito,424.51,aprovada,cli_286,Feminino,18-25,10k+,Vieira,vestuário,Araújo do Sul,BA,12,14535.03,78148.39
trx_6353,2024-11-23 00:00:00,estab_7,Visa,crédito,788.66,recusada,cli_211,Masculino,18-25,5k-10k,Rocha - EI,farmácia,Costa,RN,11,10690.74,92254.31
trx_6354,2024-08-13 04:00:00,estab_9,Mastercard,débito,1185.07,aprovada,cli_24,Feminino,18-25,5k-10k,Machado,eletrodomésticos,da Costa,PA,8,14026.57,109079.81
trx_6355,2024-08-12 17:00:00,estab_32,Hipercard,crédito,650.82,aprovada,cli_357,Feminino,36-45,5k-10k,Monteiro Novais - EI,vestuário,Rios,BA,8,14303.91,88677.79
trx_6356,2024-02-23 21:00:00,estab_30,Elo,crédito,309.86,aprovada,cli_183,Masculino,60+,10k+,Araújo - EI,farmácia,Dias de Gonçalves,MG,2,8587.4,111581.98
trx_6357,2024-04-12 17:00:00,estab_11,Elo,débito,136.48,aprovada,cli_216,Feminino,36-45,10k+,Cirino Cirino e Filhos,farmácia,Câmara do Campo,BA,4,7839.04,79918.51
trx_6358,2024-05-12 07:00:00,estab_8,Elo,débito,996.2,aprovada,cli_336,Masculino,60+,<2k,Dias - ME,farmácia,da Rocha do Amparo,PB,5,12915.48,99734.78
trx_6359,2024-11-23 01:00:00,estab_36,Elo,crédito,637.89,aprovada,cli_493,Feminino,18-25,<2k,Fernandes,farmácia,Pires de Sampaio,BA,11,11178.57,76219.95
trx_6360,2024-12-17 20:00:00,estab_8,Mastercard,crédito,192.43,aprovada,cli_484,Masculino,60+,2k-5k,Dias - ME,farmácia,da Rocha do Amparo,PB,12,10757.82,99927.21
trx_6361,2024-12-08 02:00:00,estab_47,Mastercard,débito,1013.33,aprovada,cli_334,Feminino,36-45,10k+,Pinto,eletrodomésticos,Alves,TO,12,15027.210000000001,100330.01
trx_6362,2024-04-24 23:00:00,estab_17,Mastercard,débito,315.33,aprovada,cli_374,Feminino,18-25,2k-5k,Rezende - ME,eletrodomésticos,Silveira de Cavalcanti,DF,4,9686.699999999999,106457.78
trx_6363,2024-08-06 23:00:00,estab_29,Mastercard,crédito,765.98,aprovada,cli_457,Masculino,36-45,10k+,Pastor,vestuário,Melo de Gomes,PB,8,11627.06,89271.45999999999
trx_6364,2024-12-16 14:00:00,estab_31,Hipercard,débito,462.75,aprovada,cli_161,Masculino,46-60,2k-5k,Ferreira Ltda.,vestuário,Fogaça,PA,12,6872.98,100748.76
trx_6365,2024-01-01 02:00:00,estab_39,Visa,débito,1397.88,aprovada,cli_171,Masculino,18-25,5k-10k,Nunes - EI,mercado,Garcia,RJ,1,13597.11,99955.85
trx_6366,2024-12-04 18:00:00,estab_22,Mastercard,débito,346.29,recusada,cli_362,Masculino,26-35,10k+,Macedo da Cunha - EI,vestuário,Moraes,RR,12,8757.7,111807.72
trx_6367,2024-02-22 11:00:00,estab_10,Visa,crédito,632.78,aprovada,cli_6,Feminino,46-60,5k-10k,da Luz,vestuário,Teixeira,TO,2,10659.21,72182.37
trx_6368,2024-12-07 06:00:00,estab_19,Elo,crédito,1439.44,estornada,cli_102,Masculino,60+,2k-5k,Novais Leão S.A.,vestuário,Porto da Serra,AM,12,6291.5599999999995,90990.51
trx_6369,2024-06-29 03:00:00,estab_18,Hipercard,crédito,481.49,aprovada,cli_306,Masculino,18-25,2k-5k,Rodrigues Guerra e Filhos,restaurante,Lopes,PB,6,11846.07,107814.68
trx_6370,2024-08-28 13:00:00,estab_35,Hipercard,crédito,968.67,aprovada,cli_152,Masculino,60+,5k-10k,Rodrigues,eletrodomésticos,Cavalcanti de Cunha,TO,8,11663.57,93194.76
trx_6371,2024-04-17 00:00:00,estab_25,Visa,crédito,478.51,aprovada,cli_486,Masculino,26-35,10k+,Cirino Duarte Ltda.,farmácia,Costela de Araújo,RS,4,6739.84,91743.06
trx_6372,2024-03-19 13:00:00,estab_9,Visa,débito,170.46,aprovada,cli_237,Masculino,18-25,10k+,Machado,eletrodomésticos,da Costa,PA,3,12064.71,109250.27
trx_6373,2024-10-21 04:00:00,estab_23,Visa,débito,943.18,aprovada,cli_491,Masculino,60+,10k+,Souza,restaurante,da Cruz,AM,10,11723.25,90991.05
trx_6374,2024-11-22 20:00:00,estab_12,Hipercard,débito,1374.47,aprovada,cli_411,Masculino,36-45,<2k,da Rosa,eletrodomésticos,das Neves,MS,11,13395.01,104340.45
trx_6375,2024-09-11 15:00:00,estab_45,Mastercard,crédito,681.58,aprovada,cli_169,Masculino,36-45,2k-5k,da Luz,restaurante,Vieira das Flores,PA,9,10475.15,97735.82
trx_6376,2024-04-07 10:00:00,estab_33,Hipercard,crédito,941.13,aprovada,cli_410,Feminino,36-45,<2k,Barros,restaurante,Rocha,GO,4,11322.08,96249.17
trx_6377,2024-06-05 14:00:00,estab_28,Mastercard,débito,915.3,aprovada,cli_420,Feminino,60+,2k-5k,Lopes da Luz e Filhos,vestuário,Pacheco,AL,6,6298.42,89766.95
trx_6378,2024-07-19 10:00:00,estab_35,Elo,débito,625.56,estornada,cli_310,Masculino,60+,2k-5k,Rodrigues,eletrodomésticos,Cavalcanti de Cunha,TO,7,10604.32,93820.31999999999
trx_6379,2024-10-09 23:00:00,estab_6,Mastercard,débito,924.27,recusada,cli_486,Masculino,26-35,10k+,Duarte,farmácia,Alves,AL,10,7664.11,93416.97
trx_6380,2024-10-25 19:00:00,estab_29,Visa,débito,392.68,aprovada,cli_293,Feminino,36-45,2k-5k,Pastor,vestuário,Melo de Gomes,PB,10,9198.88,89664.14
trx_6381,2024-04-23 19:00:00,estab_16,Mastercard,crédito,570.17,aprovada,cli_499,Masculino,36-45,5k-10k,Sales - EI,vestuário,Mendonça das Pedras,SE,4,8262.789999999999,102605.79000000001
trx_6382,2024-02-06 05:00:00,estab_47,Mastercard,crédito,666.27,aprovada,cli_55,Masculino,60+,5k-10k,Pinto,eletrodomésticos,Alves,TO,2,10733.02,100996.28
trx_6383,2024-08-03 06:00:00,estab_12,Hipercard,débito,1296.69,aprovada,cli_91,Masculino,60+,<2k,da Rosa,eletrodomésticos,das Neves,MS,8,13103.2,105637.14
trx_6384,2024-01-04 21:00:00,estab_23,Visa,crédito,525.76,aprovada,cli_161,Masculino,46-60,2k-5k,Souza,restaurante,da Cruz,AM,1,7398.74,91516.81
trx_6385,2024-05-04 11:00:00,estab_30,Elo,crédito,954.53,aprovada,cli_156,Feminino,46-60,2k-5k,Araújo - EI,farmácia,Dias de Gonçalves,MG,5,7098.87,112536.51
trx_6386,2024-12-25 11:00:00,estab_26,Mastercard,crédito,324.04,aprovada,cli_492,Masculino,18-25,10k+,Oliveira,farmácia,Vasconcelos do Campo,AP,12,7288.7300000000005,94397.07
trx_6387,2024-07-25 03:00:00,estab_49,Elo,crédito,382.59,aprovada,cli_175,Feminino,46-60,<2k,Barbosa,vestuário,Ferreira da Serra,GO,7,6594.44,102867.75
trx_6388,2024-10-04 03:00:00,estab_20,Visa,débito,974.4,aprovada,cli_71,Masculino,46-60,5k-10k,Lima da Cunha S/A,mercado,da Cruz,RS,10,8925.6,100355.49
trx_6389,2024-10-17 19:00:00,estab_43,Mastercard,débito,1144.65,aprovada,cli_76,Masculino,18-25,5k-10k,Silva S/A,mercado,Cavalcanti dos Dourados,MS,10,8326.57,101469.74
trx_6390,2024-10-10 02:00:00,estab_0,Hipercard,crédito,695.87,aprovada,cli_45,Feminino,60+,2k-5k,da Cunha Santos Ltda.,vestuário,Vargas,TO,10,9947.58,106564.1
trx_6391,2024-09-28 20:00:00,estab_14,Elo,débito,505.97,aprovada,cli_292,Masculino,60+,<2k,Moreira,vestuário,Aparecida,AL,9,9085.32,126360.96
trx_6392,2024-05-11 00:00:00,estab_2,Hipercard,crédito,1365.86,aprovada,cli_246,Feminino,60+,10k+,Silva,farmácia,Brito,RO,5,10618.85,98412.31
trx_6393,2024-05-29 11:00:00,estab_5,Elo,débito,208.03,aprovada,cli_2,Feminino,18-25,10k+,Carvalho S.A.,mercado,Alves,AP,5,13114.050000000001,85475.15
trx_6394,2024-01-04 04:00:00,estab_13,Visa,débito,1082.47,recusada,cli_333,Masculino,26-35,2k-5k,da Paz,mercado,Marques de Cirino,AP,1,8573.72,108153.55
trx_6395,2024-09-30 01:00:00,estab_37,Mastercard,débito,1036.81,aprovada,cli_223,Masculino,36-45,2k-5k,Aparecida,eletrodomésticos,Andrade de Pires,PB,9,7033.09,105488.38
trx_6396,2024-12-11 17:00:00,estab_32,Elo,débito,1036.92,aprovada,cli_470,Feminino,18-25,2k-5k,Monteiro Novais - EI,vestuário,Rios,BA,12,7507.64,89714.71
trx_6397,2024-10-05 22:00:00,estab_37,Hipercard,débito,1403.45,aprovada,cli_248,Feminino,60+,10k+,Aparecida,eletrodomésticos,Andrade de Pires,PB,10,9311.91,106891.83
trx_6398,2024-04-29 17:00:00,estab_7,Elo,débito,1093.64,aprovada,cli_214,Masculino,46-60,5k-10k,Rocha - EI,farmácia,Costa,RN,4,12415.380000000001,93347.95
trx_6399,2024-05-19 10:00:00,estab_25,Elo,débito,455.84,aprovada,cli_76,Masculino,18-25,5k-10k,Cirino Duarte Ltda.,farmácia,Costela de Araújo,RS,5,8782.41,92198.9
trx_6400,2024-10-19 16:00:00,estab_14,Elo,crédito,533.35,aprovada,cli_496,Feminino,46-60,10k+,Moreira,vestuário,Aparecida,AL,10,12471.83,126894.31
trx_6401,2024-05-11 04:00:00,estab_13,Elo,débito,589.71,recusada,cli_488,Feminino,36-45,10k+,da Paz,mercado,Marques de Cirino,AP,5,7288.57,108743.26
trx_6402,2024-01-11 04:00:00,estab_47,Elo,crédito,51.06,aprovada,cli_230,Feminino,46-60,5k-10k,Pinto,eletrodomésticos,Alves,TO,1,10963.91,101047.34
trx_6403,2024-04-19 09:00:00,estab_19,Elo,débito,1370.7,aprovada,cli_49,Feminino,26-35,2k-5k,Novais Leão S.A.,vestuário,Porto da Serra,AM,4,12162.25,92361.21
trx_6404,2024-06-09 09:00:00,estab_47,Hipercard,débito,114.96,aprovada,cli_148,Feminino,18-25,2k-5k,Pinto,eletrodomésticos,Alves,TO,6,16727.89,101162.3
trx_6405,2024-11-18 09:00:00,estab_18,Elo,débito,1051.19,aprovada,cli_106,Masculino,60+,10k+,Rodrigues Guerra e Filhos,restaurante,Lopes,PB,11,9040.65,108865.87
trx_6406,2024-12-13 05:00:00,estab_32,Elo,crédito,1096.59,aprovada,cli_431,Feminino,18-25,5k-10k,Monteiro Novais - EI,vestuário,Rios,BA,12,7922.55,90811.3
trx_6407,2024-02-07 04:00:00,estab_35,Elo,crédito,1266.35,recusada,cli_185,Masculino,60+,2k-5k,Rodrigues,eletrodomésticos,Cavalcanti de Cunha,TO,2,13619.75,95086.67
trx_6408,2024-08-16 15:00:00,estab_23,Mastercard,crédito,832.28,aprovada,cli_286,Feminino,18-25,10k+,Souza,restaurante,da Cruz,AM,8,15367.31,92349.09
trx_6409,2024-10-29 03:00:00,estab_9,Visa,crédito,1089.27,aprovada,cli_497,Masculino,36-45,5k-10k,Machado,eletrodomésticos,da Costa,PA,10,9751.83,110339.54
